"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1294335|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Xenopus tropicalis|Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|tropicalis||Amphibians; Standard Test Species|Embryo||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|BLASTULA STAGE|Renewal|Fresh water|Lab|11-15|Total||0.3||0.2||0.3|mg/L|||||||||||||||||Total||0.3||0.2||0.3|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||46||NR||NR|Nieuwkoop-faber-stage|Not reported|COPPER||Concurrent control|Not coded||FETAX SOLUTION USED IN ALL TESTS|| DNUM/11-15//DOSES/NA mg/L//TESTID/12//OEF/TERATOGENIC INDEX////||27|||||C|||||||NR||7.0|||||||||||NR|   DNUM/11-15//DOSES/NA mg/L//TESTID/12//OEF/TERATOGENIC INDEX////|Fort,D.J., R.L. Rogers, J.H. Thomas, B.O. Buzzard, A.M. Noll, and C.D. Spaulding|81751|Comparative Sensitivity of Xenopus tropicalis and Xenopus laevis as Test Species for the FETAX Model|J. Appl. Toxicol.24(6): 443-457|2004|
1294306|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Xenopus laevis|African Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|laevis||Amphibians; Standard Test Species; U.S. Invasive Species|Embryo||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|BLASTULA STAGE|Renewal|Fresh water|Lab|11-15|Total||0.4||0.3||0.5|mg/L|||||||||||||||||Total||0.4||0.3||0.5|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||46||NR||NR|Nieuwkoop-faber-stage|Not reported|COPPER|8355|Concurrent control|Not coded||FETAX SOLUTION USED IN ALL TESTS|| DNUM/11-15//DOSES/NA mg/L//TESTID/8//OEF/TERATOGENIC INDEX////||23|||||C|||||||NR||7.0|||||||||||NR|   DNUM/11-15//DOSES/NA mg/L//TESTID/8//OEF/TERATOGENIC INDEX////|Fort,D.J., R.L. Rogers, J.H. Thomas, B.O. Buzzard, A.M. Noll, and C.D. Spaulding|81751|Comparative Sensitivity of Xenopus tropicalis and Xenopus laevis as Test Species for the FETAX Model|J. Appl. Toxicol.24(6): 443-457|2004|
1294312|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Xenopus laevis|African Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|laevis||Amphibians; Standard Test Species; U.S. Invasive Species|Embryo||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|BLASTULA STAGE|Renewal|Fresh water|Lab|11-15|Total||0.3||0.2||0.4|mg/L|||||||||||||||||Total||0.3||0.2||0.4|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||46||NR||NR|Nieuwkoop-faber-stage|Not reported|COPPER|8355|Concurrent control|Not coded||FETAX SOLUTION USED IN ALL TESTS|| DNUM/11-15//DOSES/NA mg/L//TESTID/7//OEF/TERATOGENIC INDEX////||23|||||C|||||||NR||7.0|||||||||||NR|   DNUM/11-15//DOSES/NA mg/L//TESTID/7//OEF/TERATOGENIC INDEX////|Fort,D.J., R.L. Rogers, J.H. Thomas, B.O. Buzzard, A.M. Noll, and C.D. Spaulding|81751|Comparative Sensitivity of Xenopus tropicalis and Xenopus laevis as Test Species for the FETAX Model|J. Appl. Toxicol.24(6): 443-457|2004|
2146104|7440508|Copper|Not reported|Measured|Not reported||NR||NR||NR|Lithobates catesbeiana|Bullfrog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Ranidae|Lithobates|catesbeiana||Amphibians; U.S. Invasive Species|Tadpole||NR||NR||NR|Not reported|Laboratory||NR||NR||NR|NR|Not reported|1.0 CM|Static|Fresh water|Lab|7|Total||372||196||1442|ug/L|||||||||||||||||Total||0.372||0.196||1.442|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.5||NR||NR|Day(s)|Not reported|NR||Concurrent control|Not reported|35 ug/L / 115 ug/L / 210 ug/L / 300 ug/L / 455 ug/L / 510 ug/L / 580 ug/L|4 REPLICATES|| ||26|||||C|||||||NR|||||||||||||NR|   |Araujo,C.V.M., C. Shinn, M. Moreira-Santos, I. Lopes, E.L.G. Espindola, and R. Ribeiro|169558|Copper-Driven Avoidance and Mortality in Temperate and Tropical Tadpoles|Aquat. Toxicol.146:70-75|2014|
1140627|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||1520||NR||NR|ug/L|||||||||||||||||Total||1.52||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||18.875||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1140628|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||1380||NR||NR|ug/L|||||||||||||||||Total||1.38||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||22.875||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1140646|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||1350||NR||NR|ug/L|||||||||||||||||Total||1.35||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||PRE-EXPOSED LARVAE MORT| ||18.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1140635|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||657||NR||NR|ug/L|||||||||||||||||Total||0.657||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||56.5833||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1140622|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||11000||NR||NR|ug/L|||||||||||||||||Total||11||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2.0417||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1146266|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Cypris subglobosa|Ostracod|Animalia|Arthropoda|Crustacea||Ostracoda|Podocopida|Cyprididae|Cypris|subglobosa||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||13581||13460||13720|ug/L|||||||||||||||||Total||13.581||13.46||13.72|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.5||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1049925|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Paratya australiensis|Shrimp|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Atyidae|Paratya|australiensis||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Dissolved||135||NR||NR|ug/L|Total||161||120||566|ug/L|||||||||Dissolved||0.135||NR||NR|AI mg/L|Total||0.161||0.12||0.566|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|159741|Satisfactory|Not coded|||ALKALINITY EFCTS, SPECIATION| ||15|||||C|||||||NR||6.7|||||||||||NR|   |Daly,H.R., I.C. Campbell, and B.T. Hart|3356|Copper Toxicity to Paratya australiensis:  II.  Influence of Bicarbonate and Ionic Strength|Environ. Toxicol. Chem.9(8): 1007-1011|1990|
1140626|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||1780||NR||NR|ug/L|||||||||||||||||Total||1.78||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||14.25||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1312426|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Astacus astacus|European Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Astacidae|Astacus|astacus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE,85 TO 100 MM|Renewal|Fresh water|Lab|NR|Total||148.4||NR||NR|mg/L|||||||||||||||||Total||148.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|COPPER|6715|Concurrent control|Not coded|||| DOSES/NA mg/L//TESTID/1//OEF/BEHAVIOR TESTS////|||||||NR|||||||NR|||||||||||||NR|   DOSES/NA mg/L//TESTID/1//OEF/BEHAVIOR TESTS////|Burba,A.|116466|The Effect of Copper on Behavioural Reactions of Noble Crayfish Astacus astacus L.|Acta Zool. Litu.9(2): 30-36|1999|
1140623|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||8100||NR||NR|ug/L|||||||||||||||||Total||8.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1049927|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Paratya australiensis|Shrimp|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Atyidae|Paratya|australiensis||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Dissolved||169||NR||NR|ug/L|Total||183||140||477|ug/L|||||||||Dissolved||0.169||NR||NR|AI mg/L|Total||0.183||0.14||0.477|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|159741|Satisfactory|Not coded|||ALKALINITY EFCTS, SPECIATION| ||15|||||C|||||||NR||6.5|||||||||||NR|   |Daly,H.R., I.C. Campbell, and B.T. Hart|3356|Copper Toxicity to Paratya australiensis:  II.  Influence of Bicarbonate and Ionic Strength|Environ. Toxicol. Chem.9(8): 1007-1011|1990|
1312423|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Astacus astacus|European Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Astacidae|Astacus|astacus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE,85 TO 100 MM|Renewal|Fresh water|Lab|NR|Total||192.2||NR||NR|mg/L|||||||||||||||||Total||192.2||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|COPPER|6715|Concurrent control|Not coded|||| DOSES/NA mg/L//TESTID/1//OEF/BEHAVIOR TESTS////|||||||NR|||||||NR|||||||||||||NR|   DOSES/NA mg/L//TESTID/1//OEF/BEHAVIOR TESTS////|Burba,A.|116466|The Effect of Copper on Behavioural Reactions of Noble Crayfish Astacus astacus L.|Acta Zool. Litu.9(2): 30-36|1999|
1049936|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Paratya australiensis|Shrimp|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Atyidae|Paratya|australiensis||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Dissolved||21||NR||NR|ug/L|Total||141||127||157|ug/L|||||||||Dissolved||0.021||NR||NR|AI mg/L|Total||0.141||0.127||0.157|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|159741|Satisfactory|Not coded||CONDUCTIVITY|COMPLEXATION, DOC EFCTS| ||15|||||C|||||||NR||6.79|||||||||||NR|   |Daly,H.R., M.J. Jones, B.T. Hart, and I.C. Campbell|3357|Copper Toxicity to Paratya australiensis:  III.  Influence of Dissolved Organic Matter|Environ. Toxicol. Chem.9(8): 1013-1018|1990|
1140624|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||3024||NR||NR|ug/L|||||||||||||||||Total||3.024||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6.0833||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1312425|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Astacus astacus|European Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Astacidae|Astacus|astacus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE,85 TO 100 MM|Renewal|Fresh water|Lab|NR|Total||153.9||NR||NR|mg/L|||||||||||||||||Total||153.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|COPPER|6715|Concurrent control|Not coded|||| DOSES/NA mg/L//TESTID/1//OEF/BEHAVIOR TESTS////|||||||NR|||||||NR|||||||||||||NR|   DOSES/NA mg/L//TESTID/1//OEF/BEHAVIOR TESTS////|Burba,A.|116466|The Effect of Copper on Behavioural Reactions of Noble Crayfish Astacus astacus L.|Acta Zool. Litu.9(2): 30-36|1999|
1140634|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|24.8 G, 9.3 CM|Flow-through|Fresh water|Lab|NR|Total||776||NR||NR|ug/L|||||||||||||||||Total||0.776||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||51.125||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||RSD, DISTRIBUTION| ||19.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1140644|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Procambarus clarkii|Red Swamp Crayfish|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Cambaridae|Procambarus|clarkii||Crustaceans|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Total||4170||NR||NR|ug/L|||||||||||||||||Total||4.17||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.5||NR||NR|Day(s)|Not reported|NR|6728|Satisfactory|Not coded|||PRE-EXPOSED LARVAE MORT| ||18.4|||||C|||||||NR||7.6|||||||||||NR|   |Rice,D.W.,Jr., and F.L. Harrison|11758|The Sensitivity of Adult, Embryonic, and Larval Crayfish Procambarus clarkii to Copper|NUREG/CR-3133, UCRL-53048, U.S.Nucl.Regul.Commiss., Washington, DC:17 p.|1983|
1049935|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Paratya australiensis|Shrimp|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Atyidae|Paratya|australiensis||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Dissolved||79||NR||NR|ug/L|Total||103||90||122|ug/L|||||||||Dissolved||0.079||NR||NR|AI mg/L|Total||0.103||0.09||0.122|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6||NR||NR|Day(s)|Not reported|NR|159741|Satisfactory|Not coded|||ALKALINITY EFCTS, SPECIATION| ||15|||||C|||||||NR||6.5|||||||||||NR|   |Daly,H.R., I.C. Campbell, and B.T. Hart|3356|Copper Toxicity to Paratya australiensis:  II.  Influence of Bicarbonate and Ionic Strength|Environ. Toxicol. Chem.9(8): 1007-1011|1990|
1146268|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Cypris subglobosa|Ostracod|Animalia|Arthropoda|Crustacea||Ostracoda|Podocopida|Cyprididae|Cypris|subglobosa||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||5363||3520||8180|ug/L|||||||||||||||||Total||5.363||3.52||8.18|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1136509|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Simocephalus vetulus|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Simocephalus|vetulus||Crustaceans|Not reported|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||57||52||64|ug/L|||||||||||||||||Total||0.057||0.052||0.064|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|77651|Satisfactory|Not coded|||CULTURING METHODOLOGY, EFFLUENT TEST RESULTS RPTD| |||||||NR|||||||NR||||7.2||7.4|||||||NR|   |Mount,D.I., and T.J. Norberg|11181|A Seven-Day Life-Cycle Cladoceran Toxicity Test|Environ. Toxicol. Chem.3(3): 425-434|1984|
